"var","z","x","y","z_worker","xse","yse","z_workerse","xlow","ylow","z_workerlow","xhigh","yhigh","z_workerhigh","time_since_menopause","p"
"andro",-7.31239112575609,10,-0.351180813123814,-7.77796740837208,0,0.0480254416215328,NA,10,-0.399206254745347,NA,10,-0.303155371502281,NA,10,2.62456723021387e-13
"dhea",-0.227130208289947,0.01,-0.024700299734334,-0.184637275276554,1.00000000030117e-05,0.108749513859479,NA,0.00998999999999699,-0.133449813593813,NA,0.010010000000003,0.084049214125145,NA,0.01,0.820322494997535
"dhea",-1.57522000934603,1,-0.161989387041895,-1.78289396092097,0,0.102836039461654,NA,1,-0.264825426503548,NA,1,-0.0591533475802411,NA,1,0.115205670120634
"dhea",-3.06667879781444,2,-0.300312466090235,-3.43757871139148,0,0.0979275906900525,NA,2,-0.398240056780288,NA,2,-0.202384875400183,NA,2,0.00216451312432642
"dhea",-4.65091272785808,3,-0.437947733832813,-5.1309272339808,0,0.0941638253518691,NA,3,-0.532111559184682,NA,3,-0.343783908480944,NA,3,3.30469164455671e-06
"dhea",-6.27971626307449,4,-0.574582222692616,-6.85652432256822,0,0.091498118485262,NA,4,-0.666080341177878,NA,4,-0.483084104207354,NA,4,3.39191563725194e-10
"dhea",-7.9082478856791,5,-0.709933233698793,-8.60242424691707,0,0.0897712418681764,NA,5,-0.799704475566969,NA,5,-0.620161991830616,NA,5,2.66453525910038e-15
"dhea",-15.6177581611646,10,-1.36038925298935,-17.1941809604025,0,0.0871052835465284,NA,10,-1.44749453653588,NA,10,-1.27328396944283,NA,10,0
"e1",0.129309186473402,0.01,0.0128499576777964,0.173386130282049,1.00000000030117e-05,0.0993738962269288,NA,0.00998999999999699,-0.0865239385491324,NA,0.010010000000003,0.112223853904725,NA,0.01,0.897113002709155
"e1",0.380454361317458,1,0.0341035496798294,0.50053518086197,0,0.0896390031165205,NA,1,-0.055535453436691,NA,1,0.12374255279635,NA,1,0.703608168346967
"e1",0.679387324399733,2,0.0553986227177523,0.840278403931995,0,0.0815420316631596,NA,2,-0.0261434089454072,NA,2,0.136940654380912,NA,2,0.496892479204777
"e1",1.01025537878111,3,0.0763038172506996,1.18737119528233,0,0.0755292363231575,NA,3,0.000774580927542123,NA,3,0.151833053573857,NA,3,0.31237295328713
"e1",1.34882754005717,4,0.0966126875353105,1.53814592501798,0,0.0716271611204019,NA,4,0.0249855264149086,NA,4,0.168239848655712,NA,4,0.177392366637684
"e1",1.67092344998968,5,0.116135389473398,1.88714371307999,0,0.0695037163277081,NA,5,0.0466316731456901,NA,5,0.185639105801106,NA,5,0.0947367989902319
"e1",2.99014430636547,10,0.197142278109142,3.43728339153755,0,0.0659306902645007,NA,10,0.131211587844642,NA,10,0.263072968373643,NA,10,0.00278845677928774
"e2",0.154115434412911,0.01,0.00746259191024654,0.174893077726108,1.00000000030117e-05,0.048422093080259,NA,0.00998999999999699,-0.0409595011700125,NA,0.010010000000003,0.0558846849905055,NA,0.01,0.877518718769884
"e2",0.268805349454389,1,0.0121004151739756,0.320054524165995,0,0.045015529633382,NA,1,-0.0329151144594063,NA,1,0.0571159448073576,NA,1,0.788079476543987
"e2",0.398984854211696,2,0.0167318337887475,0.468234168988846,0,0.0419360123877531,NA,2,-0.0252041785990055,NA,2,0.0586678461765006,NA,2,0.689904364239258
"e2",0.540265362452518,3,0.0212348097321279,0.616061530474092,0,0.0393044070708756,NA,3,-0.0180695973387477,NA,3,0.0605392168030035,NA,3,0.589014042043658
"e2",0.686668271173889,4,0.0255326307711888,0.760894426812126,0,0.0371833559857654,NA,4,-0.0116507252145766,NA,4,0.0627159867569542,NA,4,0.492291795665867
"e2",0.829938525884909,5,0.0295470199260606,0.899094769038374,0,0.035601456016946,NA,5,-0.0060544360908854,NA,5,0.0651484759430066,NA,5,0.406573541329087
"e2",1.24224376416421,10,0.0425569290346102,1.34213214280941,0,0.0342581144395945,NA,10,0.00829881459501564,NA,10,0.0768150434742047,NA,10,0.214146637004426
"fsh",0.127570546947474,0.01,0.01295160252453,0.13151601397609,1.00000000030117e-05,0.101525021522897,NA,0.00998999999999699,-0.0885734189983671,NA,0.010010000000003,0.114476624047427,NA,0.01,0.898488840777293
"fsh",0.913271314052103,1,0.0874754274205817,1.17088196221545,0,0.0957825194710881,NA,1,-0.00830709205050635,NA,1,0.18325794689167,NA,1,0.361099865401844
"fsh",1.79377146514142,2,0.162366385632217,2.2658497408206,0,0.0905167624680749,NA,2,0.0718496231641417,NA,2,0.252883148100291,NA,2,0.0728496532186373
"fsh",2.76041108193643,3,0.236760988008151,3.40776792839817,0,0.0857701918230468,NA,3,0.150990796185105,NA,3,0.322531179831198,NA,3,0.00577286704194391
"fsh",3.80985681195052,4,0.310554273863278,4.59527637476076,0,0.0815133715495949,NA,4,0.229040902313683,NA,4,0.392067645412873,NA,4,0.000139047298870043
"fsh",4.93687925662943,5,0.383646930385473,5.82317516192618,0,0.0777104138956402,NA,5,0.305936516489833,NA,5,0.461357344281113,NA,5,7.93825836398199e-07
"fsh",11.3703455153931,10,0.735649664441176,12.1956709539841,0,0.0646989718514058,NA,10,0.670950692589771,NA,10,0.800348636292582,NA,10,0
"hprog",-0.101821091472549,0.01,-0.00854886222744609,-0.0785324563934712,1.00000000030117e-05,0.0839596404223463,NA,0.00998999999999699,-0.0925085026497924,NA,0.010010000000003,0.0754107781949002,NA,0.01,0.918898684082845
"hprog",-0.304418787576408,1,-0.0236766246054734,-0.377706615984578,0,0.0777764894012353,NA,1,-0.101453114006709,NA,1,0.0540998647957619,NA,1,0.76080885616885
"hprog",-0.541308014895533,2,-0.0389830255457003,-0.69138089722649,0,0.0720163464662973,NA,2,-0.110999372011998,NA,2,0.033033320920597,NA,2,0.588295297022304
"hprog",-0.813088341724488,3,-0.0543407430649175,-1.01743290161711,0,0.0668325202519393,NA,3,-0.121173263316857,NA,3,0.0124917771870217,NA,3,0.416167410114635
"hprog",-1.12005194478858,4,-0.0697763774290162,-1.35660936400031,0,0.0622974476797031,NA,4,-0.132073825108719,NA,4,-0.00747892974931304,NA,4,0.262691627065802
"hprog",-1.45950648863012,5,-0.0853170069775363,-1.70955560429494,0,0.058456065555155,NA,5,-0.143773072532691,NA,5,-0.0268609414223813,NA,5,0.14442575605079
"hprog",-3.40817207167443,10,-0.165469383028507,-3.68697882327724,0,0.0485507713661922,NA,10,-0.214020154394699,NA,10,-0.116918611662315,NA,10,0.000653996400118873
"lh",-0.189858122424393,0.01,-0.0148392872998297,-0.176051816774972,1.00000000030117e-05,0.0781598759660078,NA,0.00998999999999699,-0.0929991632658375,NA,0.010010000000003,0.0633205886661782,NA,0.01,0.849420308991133
"lh",0.219438239482388,1,0.0158524642243103,0.322713153767518,0,0.0722411201516344,NA,1,-0.0563886559273241,NA,1,0.0880935843759447,NA,1,0.826308685030847
"lh",0.696113967453049,2,0.0466143635800999,0.860667645096773,0,0.0669636952561852,NA,2,-0.0203493316760852,NA,2,0.113578058836285,NA,2,0.486357460013615
"lh",1.23390419288215,3,0.0770738551975692,1.43454231885417,0,0.0624634032708327,NA,3,0.0146104519267365,NA,3,0.139537258468402,NA,3,0.217238606958204
"lh",1.82437701870013,4,0.107178272833793,2.04318638340649,0,0.0587478748828776,NA,4,0.0484303979509151,NA,4,0.16592614771667,NA,4,0.0680950938765035
"lh",2.4548733183938,5,0.136886278626664,2.6822124880724,0,0.0557610356514149,NA,5,0.0811252429752488,NA,5,0.192647314278079,NA,5,0.0140934244095976
"lh",5.79142472055605,10,0.278894262005943,6.09053968680013,0,0.0481564166786174,NA,10,0.230737845327325,NA,10,0.32705067868456,NA,10,6.97918389747088e-09
"progsterone",0.762444523634436,0.01,0.0745568311916161,0.946280524785365,1.00000000030117e-05,0.097786565291619,NA,0.00998999999999699,-0.0232297341000029,NA,0.010010000000003,0.172343396483235,NA,0.01,0.445794741506714
"progsterone",0.677972906240423,1,0.0613262074705368,0.799946885254592,0,0.0904552481464344,NA,1,-0.0291290406758976,NA,1,0.151781455616971,NA,1,0.497788872070967
"progsterone",0.570750501912079,2,0.0478367961432337,0.638055248967544,0,0.0838138485782753,NA,2,-0.0359770524350417,NA,2,0.131650644721509,NA,2,0.568168780111221
"progsterone",0.437645454241207,3,0.0341568309914193,0.459449120858572,0,0.0780468085762268,NA,3,-0.0438899775848075,NA,3,0.112203639567646,NA,3,0.66164331571154
"progsterone",0.276401425126019,4,0.0202254803923484,0.261186147751542,0,0.0731742985157441,NA,4,-0.0529488181233957,NA,4,0.0933997789080925,NA,4,0.782239762249933
"progsterone",0.0866328934024194,5,0.00598864592333688,0.0401319354783093,0,0.0691266987415387,NA,5,-0.0631380528182018,NA,5,0.0751153446648756,NA,5,0.930963319030291
"progsterone",-1.26674663031138,10,-0.0709427325922185,-1.46636752859261,0,0.056003884987466,NA,10,-0.126946617579684,NA,10,-0.0149388476047525,NA,10,0.205245900771141
"test",0.308796707449596,0.01,0.0185486920043692,0.357202460046228,1.00000000030117e-05,0.0600676482517121,NA,0.00998999999999699,-0.041518956247343,NA,0.010010000000003,0.0786163402560813,NA,0.01,0.75747617390233
"test",0.255008527488796,1,0.0136599525972241,0.280755354601003,0,0.053566650228292,NA,1,-0.0399066976310678,NA,1,0.0672266028255161,NA,1,0.798716512942778
"test",0.182156831716732,2,0.00872250143441681,0.189112632929399,0,0.0478845693143201,NA,2,-0.0391620678799032,NA,2,0.0566070707487369,NA,2,0.855459649447601
"test",0.086366789581515,3,0.0037404354534483,0.0789403439276088,0,0.0433087240080632,NA,3,-0.0395682885546149,NA,3,0.0470491594615115,NA,3,0.931174846330662
"test",-0.0337074175614208,4,-0.00134574507925087,-0.0524338561030575,0,0.0399243008396797,NA,4,-0.0412700459189305,NA,4,0.0385785557604288,NA,4,0.973110463976585
"test",-0.175690906912719,5,-0.00661401692037267,-0.205674655356958,0,0.0376457554724698,NA,5,-0.0442597723928424,NA,5,0.0310317385520971,NA,5,0.86053677941761
"test",-1.1608726973342,10,-0.0399436599826723,-1.3089712206284,0,0.0344083034034635,NA,10,-0.0743519633861358,NA,10,-0.00553535657920875,NA,10,0.245693673517834
"bnp",0.0611519352889131,0.01,0.00406347286757406,0.0538630702717455,1.00000000030117e-05,0.0664488024520586,NA,0.00998999999999699,-0.0623853295844846,NA,0.010010000000003,0.0705122753196327,NA,0.01,0.951238208129886
"bnp",1.70707481094751,1,0.105915908416259,2.0161221075762,0,0.0620452646462931,NA,1,0.0438706437699662,NA,1,0.167961173062552,NA,1,0.0878081482848683
"bnp",3.55671009528409,2,0.208541202891969,4.04274527863696,0,0.0586331742833011,NA,2,0.149908028608668,NA,2,0.26717437717527,NA,2,0.000375528173338635
"bnp",5.52297886718025,3,0.3107367433762,6.10784870847575,0,0.0562625262288659,NA,3,0.254474217147335,NA,3,0.366999269605066,NA,3,3.33299836619005e-08
"bnp",7.52727348309066,4,0.412349770728909,8.20270401017043,0,0.0547807611421607,NA,4,0.357569009586749,NA,4,0.46713053187107,NA,4,5.17363929475323e-14
"bnp",9.51640283559395,5,0.513255677465434,10.313932775521,0,0.0539337905648254,NA,5,0.459321886900609,NA,5,0.56718946803026,NA,5,0
"bnp",19.2440915514075,10,1.00529866713478,20.5747849930083,0,0.0522393413297423,NA,10,0.953059325805042,NA,10,1.05753800846453,NA,10,0
"map",-0.0664058984346714,0.01,-0.00312943653318693,-0.0866294020621208,1.00000000030117e-05,0.0471258819917269,NA,0.00998999999999699,-0.0502553185249138,NA,0.010010000000003,0.04399644545854,NA,0.01,0.947054674298963
"map",0.53272405870739,1,0.0216222435203238,0.725124104455977,0,0.0405880740073733,NA,1,-0.0189658304870495,NA,1,0.0622103175276971,NA,1,0.594224609413988
"map",1.33145429067673,2,0.0465984053441903,1.66194456960205,0,0.0349981262372185,NA,2,0.0116002791069718,NA,2,0.0815965315814088,NA,2,0.183039575702405
"map",2.3285055907347,3,0.0713383993293107,2.71499769129365,0,0.0306369886390532,NA,3,0.0407014106902575,NA,3,0.101975387968364,NA,3,0.0198852727281951
"map",3.46206077854718,4,0.0956289472999022,3.84526977634287,0,0.0276219724080153,NA,4,0.0680069748918869,NA,4,0.123250919707918,NA,4,0.000536056084663672
"map",4.60556544310225,5,0.119261514101805,4.97858246049499,0,0.02589508618978,NA,5,0.0933664279120251,NA,5,0.145156600291585,NA,5,4.11346593454098e-06
"map",8.39836950915376,10,0.221563355955905,9.44998298186505,0,0.0263817108445173,NA,10,0.195181645111388,NA,10,0.247945066800422,NA,10,0
"pp",-0.00286797082725826,0.01,-0.000160660757741272,0.00251846572570377,1.00000000030117e-05,0.0560189651213647,NA,0.00998999999999699,-0.056179625879106,NA,0.010010000000003,0.0558583043636234,NA,0.01,0.997711693493083
"pp",1.40743184910437,1,0.0661579463211607,1.96738637548601,0,0.047006145529008,NA,1,0.0191518007921528,NA,1,0.113164091850169,NA,1,0.159299372608673
"pp",3.36543923925175,2,0.132590637827959,4.31485780447844,0,0.0393977214865537,NA,2,0.0931929163414058,NA,2,0.171988359314513,NA,2,0.000764218966423869
"pp",5.89510593771695,3,0.198094968713825,7.02870780707113,0,0.0336032924270981,NA,3,0.164491676286727,NA,3,0.231698261140923,NA,3,3.74441078143661e-09
"pp",8.80152407191491,4,0.262313921843225,9.97569828734294,0,0.0298032385868547,NA,4,0.23251068325637,NA,4,0.292117160430079,NA,4,0
"pp",11.6578538796771,5,0.324912683380912,12.9079594688012,0,0.0278707116021866,NA,5,0.297041971778725,NA,5,0.352783394983098,NA,5,0
"pp",21.3694594638331,10,0.604315401687105,24.4693407309994,0,0.0282793957755405,NA,10,0.576036005911565,NA,10,0.632594797462646,NA,10,0
"sbp",-0.0298810069068303,0.01,-0.00159099603501042,-0.0300477742557556,1.00000000030117e-05,0.0532443916622752,NA,0.00998999999999699,-0.0548353876972857,NA,0.010010000000003,0.0516533956272648,NA,0.01,0.976161953378193
"sbp",1.36955966753252,1,0.0631395264849453,1.95626978812399,0,0.0461020632994407,NA,1,0.0170374631855045,NA,1,0.109241589784386,NA,1,0.170824397022681
"sbp",3.21643179574417,2,0.128124190917739,4.16265930944392,0,0.039834263262559,NA,2,0.0882899276551798,NA,2,0.167958454180298,NA,2,0.00129795381223285
"sbp",5.51650815162137,3,0.192338487469599,6.56500376234487,0,0.0348659844566836,NA,3,0.157472503012916,NA,3,0.227204471926283,NA,3,3.4580145635843e-08
"sbp",8.12533233085115,4,0.255427785622451,9.10315532934743,0,0.0314359801201749,NA,4,0.223991805502276,NA,4,0.286863765742626,NA,4,4.44089209850063e-16
"sbp",10.7318886105,5,0.317061749333226,11.6609254919654,0,0.0295438911864046,NA,5,0.287517858146821,NA,5,0.34660564051963,NA,5,0
"sbp",19.6990549360697,10,0.594581839842772,22.3567505738422,0,0.0301832672568505,NA,10,0.564398572585921,NA,10,0.624765107099622,NA,10,0
"troponin",0.0267033783812714,0.01,0.00142085262936978,0.0357349770750464,1.00000000030117e-05,0.0532087217236266,NA,0.00998999999999699,-0.0517878690942568,NA,0.010010000000003,0.0546295743529964,NA,0.01,0.978696318535895
"troponin",1.24761940732047,1,0.0631029783701398,1.50963803485264,0,0.0505787085387419,NA,1,0.0125242698313979,NA,1,0.113681686908882,NA,1,0.212170467837097
"troponin",2.59690996676171,2,0.12530452415089,3.05573387864716,0,0.048251393292291,NA,2,0.0770531308585987,NA,2,0.173555917443181,NA,2,0.00940665767599969
"troponin",4.05129629680056,3,0.187381103154706,4.66019129476064,0,0.0462521349778062,NA,3,0.1411289681769,NA,3,0.233633238132512,NA,3,5.09346584849357e-05
"troponin",5.59463784106196,4,0.24931009767689,6.32259928857348,0,0.0445623299951738,NA,4,0.204747767681716,NA,4,0.293872427672063,NA,4,2.21082765428093e-08
"troponin",7.20897391496016,5,0.311066740467823,8.04092893280947,0,0.0431499328666308,NA,5,0.267916807601193,NA,5,0.354216673334454,NA,5,5.63771251904654e-13
"troponin",15.8417879175888,10,0.616239872815227,17.2370721757069,0,0.0388996416326865,NA,10,0.577340231182541,NA,10,0.655139514447914,NA,10,0
"crp",-0.196178576984843,0.01,-0.00734287486276155,-0.187916707297883,1.00000000030117e-05,0.0374295449361368,NA,0.00998999999999699,-0.0447724197988983,NA,0.010010000000003,0.0300866700733752,NA,0.01,0.844470395336619
"crp",0.41308287502822,1,0.0142536574209176,0.597451519500176,0,0.0345055636110401,NA,1,-0.0202519061901225,NA,1,0.0487592210319577,NA,1,0.679545895699532
"crp",1.11708108195989,2,0.0361443080865457,1.44282166113903,0,0.0323560291819923,NA,2,0.00378827890455334,NA,2,0.068500337268538,NA,2,0.263959658495637
"crp",1.87743892440815,3,0.0581632718940415,2.34574786827634,0,0.0309801139935229,NA,3,0.0271831579005186,NA,3,0.0891433858875643,NA,3,0.0604579608241758
"crp",2.66373961382534,4,0.0803538457612902,3.30806056187326,0,0.030165803498299,NA,4,0.0501880422629912,NA,4,0.110519649259589,NA,4,0.00772773538914362
"crp",3.47035254942916,5,0.102747179078787,4.32641546276379,0,0.0296071300005782,NA,5,0.0731400490782088,NA,5,0.132354309079365,NA,5,0.000519775639179931
"crp",8.81466353323424,10,0.217778841092469,9.87155240396113,0,0.0247064269976239,NA,10,0.193072414094845,NA,10,0.242485268090093,NA,10,0
"hscrp",0.331151820595775,0.01,0.0133661303722945,0.278668665435647,1.00000000030117e-05,0.0403625453372038,NA,0.00998999999999699,-0.0269964149649092,NA,0.010010000000003,0.0537286757094983,NA,0.01,0.740529810493602
"hscrp",0.803329324042327,1,0.0304705393437668,0.859944534914726,0,0.0379303212665511,NA,1,-0.00745978192278431,NA,1,0.0684008606103179,NA,1,0.421784413186445
"hscrp",1.31219057244612,2,0.0475113914368795,1.4568308664854,0,0.0362076915004129,NA,2,0.0113036999364666,NA,2,0.0837190829372925,NA,2,0.189455841984265
"hscrp",1.82108829019367,3,0.0640695215162216,2.05495389973638,0,0.0351819963157348,NA,3,0.0288875252004868,NA,3,0.0992515178319563,NA,3,0.0685934369916408
"hscrp",2.30370285892565,4,0.0799280848947036,2.64504735521628,0,0.0346954836579829,NA,4,0.0452326012367207,NA,4,0.114623568552687,NA,4,0.0212393292523498
"hscrp",2.7492555467559,5,0.0949118506544554,3.21716945286745,0,0.0345227458998675,NA,5,0.0603891047545879,NA,5,0.129434596554323,NA,5,0.00597307980183848
"hscrp",4.75025618986823,10,0.154499983198236,5.55024221197702,0,0.0325245580496831,NA,10,0.121975425148553,NA,10,0.187024541247919,NA,10,2.03159103495665e-06
"ferritin",0.093461769961857,0.01,0.00454313304925078,0.0696983706807378,1.00000000030117e-05,0.0486095336211255,NA,0.00998999999999699,-0.0440664005718747,NA,0.010010000000003,0.0531526666703763,NA,0.01,0.925536719865241
"ferritin",0.0417879982783186,1,0.00189847547949149,0.0151704803866327,0,0.0454311179694986,NA,1,-0.0435326424900071,NA,1,0.0473295934489901,NA,1,0.966667702643128
"ferritin",-0.0171819686323036,2,-0.000734508143594077,-0.0435964806084057,0,0.0427487768900438,NA,2,-0.0434832850336379,NA,2,0.0420142687464497,NA,2,0.986291447014012
"ferritin",-0.0821385254998691,3,-0.00333544520586486,-0.106644102112538,0,0.0406075612578433,NA,3,-0.0439430064637082,NA,3,0.0372721160519785,NA,3,0.93453655769457
"ferritin",-0.151566249489432,4,-0.00590718104058723,-0.174105965465011,0,0.0389742509330819,NA,4,-0.0448814319736692,NA,4,0.0330670698924947,NA,4,0.879529054808837
"ferritin",-0.223591601929243,5,-0.00844707088382558,-0.245439129386129,0,0.0377790167919576,NA,5,-0.0462260876757832,NA,5,0.029331945908132,NA,5,0.823075098933728
"ferritin",-0.563306937677228,10,-0.0200269965984819,-0.601406331196164,0,0.0355525473928341,NA,10,-0.055579543991316,NA,10,0.0155255507943522,NA,10,0.573225894766517
"hemoglobin",0.0636718778495493,0.01,0.00205382489142238,0.0421271151078147,1.00000000030117e-05,0.0322563894891773,NA,0.00998999999999699,-0.0302025645977549,NA,0.010010000000003,0.0343102143805997,NA,0.01,0.949231497520812
"hemoglobin",-1.15876383387096,1,-0.0339730549575643,-1.41912094286384,0,0.0293183597593602,NA,1,-0.0632914147169245,NA,1,-0.00465469519820405,NA,1,0.246552463108415
"hemoglobin",-2.60362519975949,2,-0.0702959020482288,-2.98309240550106,0,0.0269992401574245,NA,2,-0.0972951422056533,NA,2,-0.0432966618908043,NA,2,0.00922435697504342
"hemoglobin",-4.19984966261302,3,-0.106559228749696,-4.63908593031762,0,0.0253721531268808,NA,3,-0.131931381876577,NA,3,-0.0811870756228156,NA,3,2.67092263217528e-05
"hemoglobin",-5.85553157426297,4,-0.142779496902335,-6.37713762216281,0,0.0243836951592745,NA,4,-0.167163192061609,NA,4,-0.11839580174306,NA,4,4.7548667225783e-09
"hemoglobin",-7.49025146007005,5,-0.178982222147589,-8.1704489885611,0,0.0238953555967685,NA,5,-0.202877577744357,NA,5,-0.15508686655082,NA,5,6.88338275267597e-14
"hemoglobin",-15.3697885020369,10,-0.361238984266306,-17.0142783246082,0,0.02350318511009,NA,10,-0.384742169376396,NA,10,-0.337735799156216,NA,10,0
"iron",0.38156109876501,0.01,0.0097971932857984,0.398251371889836,1.00000000030117e-05,0.0256766041336728,NA,0.00998999999999699,-0.0158794108478744,NA,0.010010000000003,0.0354737974194712,NA,0.01,0.702786943543695
"iron",0.00992282526361618,1,0.000240034873563098,-0.0688182103341801,0,0.0241901743894684,NA,1,-0.0239501395159053,NA,1,0.0244302092630315,NA,1,0.99208286084633
"iron",-0.412516935741081,2,-0.00941784892198903,-0.570721204042517,0,0.0228302115768168,NA,2,-0.0322480604988058,NA,2,0.0134123626548278,NA,2,0.679960570069375
"iron",-0.882480955076302,3,-0.0190816047681862,-1.10549578912668,0,0.0216226816662988,NA,3,-0.0407042864344849,NA,3,0.00254107689811259,NA,3,0.377516774311688
"iron",-1.39816647729131,4,-0.0287535708105407,-1.67500802932013,0,0.0205651982632608,NA,4,-0.0493187690738015,NA,4,-0.00818837254727995,NA,4,0.162063080875853
"iron",-1.95663191525953,5,-0.0384369847411,-2.28003529891158,0,0.0196444637549529,NA,5,-0.0580814484960529,NA,5,-0.0187925209861471,NA,5,0.0503907599075055
"iron",-5.2934468604292,10,-0.0872155010345228,-5.78364980868083,0,0.0164761266777789,NA,10,-0.103691627712302,NA,10,-0.0707393743567438,NA,10,1.20032132233661e-07
"tibc",-0.111752755161273,0.01,-0.00715670383276389,-0.193794815117171,1.00000000030117e-05,0.0640405135643937,NA,0.00998999999999699,-0.0711972173971575,NA,0.010010000000003,0.0568838097316298,NA,0.01,0.911019448700168
"tibc",-0.372591924333777,1,-0.0206849175869319,-0.541304010620364,0,0.0555162799728366,NA,1,-0.0762011975597686,NA,1,0.0348313623859047,NA,1,0.709452184193249
"tibc",-0.707559462538383,2,-0.0341411935618493,-0.923847243967874,0,0.0482520485831214,NA,2,-0.0823932421449708,NA,2,0.0141108550212721,NA,2,0.479218874133952
"tibc",-1.10392582129364,3,-0.0472305735127355,-1.33565062932555,0,0.042784191294111,NA,3,-0.0900147648068465,NA,3,-0.00444638221862449,NA,3,0.269625316839665
"tibc",-1.52334248872673,4,-0.0598148682320394,-1.76818767026423,0,0.0392655418428162,NA,4,-0.0990804100748556,NA,4,-0.0205493263892232,NA,4,0.127673042333693
"tibc",-1.91826729798251,5,-0.0717835914584127,-2.20744970781099,0,0.0374210578129072,NA,5,-0.10920464927132,NA,5,-0.0343625336455055,NA,5,0.0550771267601595
"tibc",-3.60979095357233,10,-0.121127876448318,-4.22016379756571,0,0.033555371489988,NA,10,-0.154683247938306,NA,10,-0.0875725049583297,NA,10,0.000306443871631812
"transferrin",0.322233411670286,0.01,0.013825072296044,0.319245949084349,1.00000000030117e-05,0.0429039069051908,NA,0.00998999999999699,-0.0290788346091468,NA,0.010010000000003,0.0567289792012348,NA,0.01,0.747275874423878
"transferrin",0.218814007262478,1,0.0089172428506406,0.163636997161315,0,0.0407526143422067,NA,1,-0.0318353714915661,NA,1,0.0496698571928473,NA,1,0.82679493505731
"transferrin",0.102784314626668,2,0.00397887455087082,0.000512377831664103,0,0.0387109119258405,NA,2,-0.0347320373749696,NA,2,0.0426897864767113,NA,2,0.918134154438617
"transferrin",-0.0255122182925463,3,-0.000939321461136725,-0.168601828841127,0,0.0368184941962165,NA,3,-0.0377578156573532,NA,3,0.0358791727350798,NA,3,0.97964640287192
"transferrin",-0.166358199116854,4,-0.00583735524273127,-0.343682491253694,0,0.0350890745014074,NA,4,-0.0409264297441387,NA,4,0.0292517192586761,NA,4,0.867875067784344
"transferrin",-0.319589926260398,5,-0.0107166088576116,-0.524643322242265,0,0.0335323737609921,NA,5,-0.0442489826186037,NA,5,0.0228157649033805,NA,5,0.749279211872249
"transferrin",-1.23026913103685,10,-0.034999789397363,-1.5090110418197,0,0.0284488885516179,NA,10,-0.0634486779489809,NA,10,-0.00655090084574514,NA,10,0.218596339807253
"b2m",-0.569595667973033,0.01,-0.0496891200633404,-0.598230492118494,1.00000000030117e-05,0.0872357759323635,NA,0.00998999999999699,-0.136924895995704,NA,0.010010000000003,0.0375466558690231,NA,0.01,0.568951967331178
"b2m",0.213266493146779,1,0.0164610790958902,0.387630948180801,0,0.0771854915087906,NA,1,-0.0607244124129003,NA,1,0.0936465706046808,NA,1,0.831119106942417
"b2m",1.22058629056046,2,0.0836862155225726,1.52508323770912,0,0.0685623099077625,NA,2,0.0151239056148102,NA,2,0.152248525430335,NA,2,0.222242699647237
"b2m",2.45712094609799,3,0.151799036023237,2.82527638319824,0,0.0617792283543473,NA,3,0.09001980766889,NA,3,0.213578264377585,NA,3,0.0140055525743683
"b2m",3.88508530042918,4,0.221241052439036,4.28964492493588,0,0.0569462535133001,NA,4,0.164294798925736,NA,4,0.278187305952336,NA,4,0.000102293965830169
"b2m",5.42404011898601,5,0.292394554644385,5.89416510410022,0,0.0539071519071003,NA,5,0.238487402737285,NA,5,0.346301706551486,NA,5,5.82667951665172e-08
"b2m",13.3635054784044,10,0.681213006873471,14.631755634641,0,0.0509756222253452,NA,10,0.630237384648126,NA,10,0.732188629098816,NA,10,0
"bicarb",0.38540318931322,0.01,0.0108180004463074,0.40506320652096,1.00000000030117e-05,0.0280693070173727,NA,0.00998999999999699,-0.0172513065710653,NA,0.010010000000003,0.0388873074636801,NA,0.01,0.699938720012931
"bicarb",0.581570773029774,1,0.0150830043126986,0.646048832944886,0,0.0259349420778517,NA,1,-0.0108519377651531,NA,1,0.0410179463905503,NA,1,0.560855834283472
"bicarb",0.804156992103633,2,0.0193276254423546,0.896154864855186,0,0.0240346420315199,NA,2,-0.0047070165891653,NA,2,0.0433622674738744,NA,2,0.421306313486975
"bicarb",1.04569025420601,3,0.0234551855253836,1.14990427295824,0,0.0224303376942086,NA,3,0.00102484783117495,NA,3,0.0458855232195922,NA,3,0.295704063845609
"bicarb",1.29635186011225,4,0.0274125925643135,1.40348372283856,0,0.0211459507312621,NA,4,0.00626664183305145,NA,4,0.0485585432955756,NA,4,0.194854289224099
"bicarb",1.54306517723249,5,0.031147960794746,1.65213401906264,0,0.0201857713169384,NA,5,0.0109621894778076,NA,5,0.0513337321116843,NA,5,0.122814962733951
"bicarb",2.33978666248714,10,0.0448816336535276,2.61952400843575,0,0.0191819341366018,NA,10,0.0256996995169258,NA,10,0.0640635677901294,NA,10,0.0192947579285638
"bun",0.329910681009331,0.01,0.0123907242762752,0.292297878964576,1.00000000030117e-05,0.0375578148557268,NA,0.00998999999999699,-0.0251670905794516,NA,0.010010000000003,0.049948539132002,NA,0.01,0.741467452663453
"bun",1.58118215513592,1,0.0518564043593303,1.76761398261957,0,0.032795971160497,NA,1,0.0190604331988333,NA,1,0.0846523755198273,NA,1,0.113836394336362
