system,test_name,nhanes_name,linear_time_0_median,sigmoid_time_0_median,two_cp_time_0_median,linear_time_0_mean,sigmoid_time_0_mean,two_cp_time_0_mean,linear_time_0_sd,sigmoid_time_0_sd,two_cp_time_0_sd,linear_time_0_mad,sigmoid_time_0_mad,two_cp_time_0_mad,linear_time_1_median,sigmoid_time_1_median,two_cp_time_1_median,linear_time_1_mean,sigmoid_time_1_mean,two_cp_time_1_mean,linear_time_1_sd,sigmoid_time_1_sd,two_cp_time_1_sd,linear_time_1_mad,sigmoid_time_1_mad,two_cp_time_1_mad,linear_time_2_median,sigmoid_time_2_median,two_cp_time_2_median,linear_time_2_mean,sigmoid_time_2_mean,two_cp_time_2_mean,linear_time_2_sd,sigmoid_time_2_sd,two_cp_time_2_sd,linear_time_2_mad,sigmoid_time_2_mad,two_cp_time_2_mad,linear_time_3_median,sigmoid_time_3_median,two_cp_time_3_median,linear_time_3_mean,sigmoid_time_3_mean,two_cp_time_3_mean,linear_time_3_sd,sigmoid_time_3_sd,two_cp_time_3_sd,linear_time_3_mad,sigmoid_time_3_mad,two_cp_time_3_mad,linear_time_4_median,sigmoid_time_4_median,two_cp_time_4_median,linear_time_4_mean,sigmoid_time_4_mean,two_cp_time_4_mean,linear_time_4_sd,sigmoid_time_4_sd,two_cp_time_4_sd,linear_time_4_mad,sigmoid_time_4_mad,two_cp_time_4_mad,linear_time_5_median,sigmoid_time_5_median,two_cp_time_5_median,linear_time_5_mean,sigmoid_time_5_mean,two_cp_time_5_mean,linear_time_5_sd,sigmoid_time_5_sd,two_cp_time_5_sd,linear_time_5_mad,sigmoid_time_5_mad,two_cp_time_5_mad,linear_time_6_median,sigmoid_time_6_median,two_cp_time_6_median,linear_time_6_mean,sigmoid_time_6_mean,two_cp_time_6_mean,linear_time_6_sd,sigmoid_time_6_sd,two_cp_time_6_sd,linear_time_6_mad,sigmoid_time_6_mad,two_cp_time_6_mad,linear_time_7_median,sigmoid_time_7_median,two_cp_time_7_median,linear_time_7_mean,sigmoid_time_7_mean,two_cp_time_7_mean,linear_time_7_sd,sigmoid_time_7_sd,two_cp_time_7_sd,linear_time_7_mad,sigmoid_time_7_mad,two_cp_time_7_mad,linear_time_8_median,sigmoid_time_8_median,two_cp_time_8_median,linear_time_8_mean,sigmoid_time_8_mean,two_cp_time_8_mean,linear_time_8_sd,sigmoid_time_8_sd,two_cp_time_8_sd,linear_time_8_mad,sigmoid_time_8_mad,two_cp_time_8_mad,linear_time_9_median,sigmoid_time_9_median,two_cp_time_9_median,linear_time_9_mean,sigmoid_time_9_mean,two_cp_time_9_mean,linear_time_9_sd,sigmoid_time_9_sd,two_cp_time_9_sd,linear_time_9_mad,sigmoid_time_9_mad,two_cp_time_9_mad,linear_time_10_median,sigmoid_time_10_median,two_cp_time_10_median,linear_time_10_mean,sigmoid_time_10_mean,two_cp_time_10_mean,linear_time_10_sd,sigmoid_time_10_sd,two_cp_time_10_sd,linear_time_10_mad,sigmoid_time_10_mad,two_cp_time_10_mad
Musculoskeletal,PHOSPHATASE_ALKALINE,alp,0.8267138818279,0.378276060089816,1.02169630271006,0.826290204632363,0.377471216256921,1.02276861051266,0.0033366507840239,0.0033080186738654,0.0088229790307623,0.0018546651787496,0.0008657855519109,0.006753840570381,0.816713041256653,0.809766612907269,0.989726391636836,0.816295468108685,0.809145490281463,0.990723308144377,0.0031437282698028,0.0031564910305742,0.0079149674232336,0.0018241736480243,0.0018162566580223,0.0062866294466097,0.805629387759978,0.798565249293164,0.954207668333897,0.805190205304599,0.798054448357252,0.955117416624063,0.0029303154437527,0.0029433238367113,0.0069128019278246,0.0017161948770437,0.0017511719926696,0.0052097232292783,0.794532285618967,0.787263893122007,0.918886069368716,0.794084942500512,0.786887436005378,0.91951152510375,0.002718124507904,0.002732911367647,0.0059212080336008,0.0015194592808253,0.0015755619133924,0.0041453785880127,0.783435183477955,0.775981739374214,0.883300005789013,0.782979679696426,0.775720420102675,0.883905633583436,0.0025074656839277,0.0025240955493806,0.0049465474386059,0.0014038710401617,0.0015265641022984,0.0037142539339736,0.772338081336944,0.764879486051688,0.847637897978044,0.77187441689234,0.764553404199804,0.848299742063123,0.0022987602194915,0.0023173078076732,0.0040012137469692,0.0012882827994981,0.0012976658657833,0.0032070850486686,0.761240979195932,0.753777232729162,0.812425999573423,0.760769154088253,0.753386388296933,0.812693850542809,0.0020925926532395,0.002113143616184,0.0031120482381945,0.0011726945588343,0.0010687676292682,0.002363053824732,0.750143877054921,0.742674979406635,0.777599673507994,0.749663891284167,0.742219372394062,0.777087959022495,0.001889793785867,0.0019124433962215,0.0023438707144637,0.0010915458152875,0.0008805181327334,0.001752786809386,0.739046774913909,0.731572726084109,0.741853976550622,0.738558628480081,0.731052356491191,0.741482067502182,0.0016915756467997,0.0017164226982008,0.001853744458319,0.0009455372243386,0.0008745135781852,0.0009949638000765,0.727910801249708,0.720465712024052,0.705549404319251,0.727453365675995,0.71988534058832,0.705876175981868,0.0014997555999643,0.0015268848509505,0.0018742358466141,0.0007870583136538,0.0008898967608845,0.0014070712583816,0.716884750111317,0.70935945848197,0.671612920089862,0.716348102871908,0.708718324685449,0.672629705140239,0.0013171319696359,0.0013465701434539,0.0028250272080141,0.0007425210756106,0.0009030942143495,0.0017694366195339
Musculoskeletal,PHOSPHORUS_BLOOD,phosphate,0.883524301704411,0.400939705896438,0.921535998892211,0.883487784071041,0.264455376835311,0.918147384602414,0.0040579079485944,0.184672655385942,0.0152188114085735,0.0037204058806222,0.0033931414404633,0.0061385888555725,0.839637356001583,0.829511280365224,0.871408097090281,0.839603445764211,0.597475589673168,0.868438248276773,0.0038217553101742,0.314926263669821,0.0132970444468305,0.0035389780801436,0.0068539760811845,0.005592870719682,0.790860928087465,0.781081426488586,0.815588545091918,0.790843069867734,0.620850162130864,0.813205874581616,0.003560920646787,0.218810108811637,0.0111732335736784,0.0033176198674753,0.006217282015392,0.004864633905808,0.742060939621733,0.732571852061145,0.759687999611831,0.742082693971256,0.629259442624414,0.757973500886459,0.003302100534167,0.142545779586914,0.0090697257475424,0.0028623652403712,0.005630116805247,0.0040554036102108,0.693260951156001,0.684062274014232,0.704315091083845,0.693322318074778,0.621984784847061,0.702741127191302,0.0030458085799899,0.0872007998232969,0.0070048355406791,0.0025441455133095,0.0052126690391391,0.0029066519616154,0.644460962690269,0.635552695967154,0.648764405837376,0.6445619421783,0.601372397894427,0.647508753496146,0.0027927409040754,0.0496522146635167,0.0050263839826419,0.0024011856024237,0.0047952212730303,0.0027945412683921,0.595660974224537,0.587043117920077,0.592467688112639,0.595801566281822,0.570789934004961,0.592276379800989,0.0025438599591593,0.0254248412853961,0.0032939899973478,0.0021802030007644,0.0043777735069214,0.0025442097284635,0.546860985758804,0.538533539873,0.536589013545064,0.547041190385344,0.533332793170031,0.537044006105832,0.0023005249638929,0.0104565124002326,0.002413549965707,0.0018254294098203,0.0039603257408123,0.0017035050206201,0.498060997293072,0.491675128138069,0.481524416408597,0.498280814488867,0.491368477831081,0.481811632410675,0.0020646977043472,0.0024562898283693,0.0031920363318689,0.0017474481867431,0.0020189815833515,0.0019420640663697,0.44926100882734,0.444934749075601,0.426134617323256,0.449520438592389,0.446540044693809,0.426824941465639,0.0018392683312505,0.0046756773449823,0.0045813825053258,0.0016112609138731,0.0037370485226491,0.0026606344683687,0.400461020361608,0.396191300043174,0.374015584942944,0.400760062695911,0.39992619422991,0.374464098551904,0.0016285604875188,0.0073571049313914,0.0057898249013311,0.0012892768156107,0.003452045491987,0.0032528720749792
Musculoskeletal,VITAMIN_D3_25OH_RIA,vitamin_d,0.220874057382157,0.0075789036419704,0.0910795047952912,0.221258546227029,0.0075955151226486,0.0936037929197405,0.0050519938639338,0.0001253140575285,0.0192375304316578,0.0033945828262486,7.8708517625467E-05,0.0085153006734933,0.23356011236881,0.0745043916140469,0.117771309457545,0.234023885514783,0.0746690602756633,0.120122642323364,0.004799151494247,0.0012214465820476,0.0170349500153193,0.0034762701100794,0.0007785655206765,0.0076799399119706,0.247655729020647,0.141927799037782,0.147428870193383,0.248207595834509,0.142249220790814,0.149588030549612,0.0045261941856334,0.002268380818664,0.0146011647453707,0.0031969600021632,0.0015100984160103,0.006600121661626,0.261852452945851,0.198067875506042,0.17708643092922,0.262391306154235,0.198533640567256,0.179053418775861,0.0042631939721411,0.003038107377507,0.0121898632533941,0.0029519643866819,0.0021635682477327,0.0043787074732481,0.276086543590987,0.242409343512987,0.206743991665058,0.276575016473961,0.242901964023865,0.208518807002109,0.0040121094425312,0.0035174383892892,0.0098176262237571,0.002741071146781,0.00230178085782,0.0044800284043232,0.290320634236122,0.276521083748891,0.236605690624246,0.290758726793687,0.277099971158944,0.237984195228357,0.0037753187693632,0.0037524778959991,0.0075215069979572,0.0027422042113452,0.0023356689678699,0.0040182632310165,0.304505097743971,0.303099939088113,0.267411120615261,0.304942437113414,0.30366705144747,0.267449583454606,0.0035556788013647,0.0038095763481636,0.0053995013370863,0.0024299682436917,0.0025795742623421,0.0033306627879455,0.318731488104593,0.324374928684346,0.297231778668475,0.31912614743314,0.324953152654771,0.296914971680854,0.0033565580530287,0.0037509256904583,0.0037590459129995,0.0023139574411088,0.0028285595344013,0.0025751016470575,0.332644901391294,0.3419774784057,0.32655692415298,0.333309857752866,0.342764951524667,0.326380359907102,0.0031818111956777,0.0036258286138633,0.0033912390037922,0.0022755029674126,0.002544332572456,0.0025581562856404,0.346732062303922,0.357939036173716,0.355331606353286,0.347493568072592,0.358361781007993,0.35584574813335,0.0030356503921298,0.003470675170689,0.0046113817998088,0.0019984653416129,0.0023291256958716,0.0035498326821673,0.36059531133828,0.372190122891308,0.384474698866911,0.361677278392318,0.372573598192926,0.38509238538953,0.0029223679471014,0.0033118924789458,0.0065672828231304,0.002111068666509,0.002101620683416,0.0041859675344897
Osmolality,OSMOLALITY,osmolality,0.69881290758809,0.0177067748740734,0.356585611945245,0.730950532335978,0.0178659341933459,0.549698302931258,0.183384026135418,0.0040522736795303,0.771012896908654,0.0796819144491984,0.0016457698644456,0.600203527730794,0.679686783510312,0.172967165087305,0.415429170211079,0.709884058852921,0.174514248959024,0.570746947424685,0.171093204055331,0.039200638311071,0.619808552298393,0.0753810280730455,0.016019590201883,0.546297180518746,0.658435534535003,0.323363570494083,0.480810901617561,0.686476866093968,0.326208542239194,0.59413433019516,0.157563258944339,0.0711759450226568,0.45531676990969,0.0706022654328756,0.0296299867967384,0.416279090982548,0.637184285559694,0.437164625302294,0.57093515480226,0.663069673335015,0.441636232035678,0.617521712965635,0.144202730917593,0.091909844888204,0.300449335949579,0.0658235027927054,0.0386767686846007,0.281245611604111,0.615933036584385,0.512503720857705,0.685632659894932,0.639662480576062,0.51893230157268,0.640909095736109,0.131063441045593,0.101363353079969,0.181746991823465,0.0588979931658966,0.0429086324201407,0.0688497301441951,0.597157086163707,0.555264405136299,0.634850743874142,0.616255287817109,0.56376996518509,0.591642075554281,0.118219179886431,0.102110939456766,0.129283266868366,0.0535628188444764,0.039785891555351,0.0633992120683289,0.579480665070105,0.580859748938663,0.579656854541276,0.592848095058156,0.584263012346553,0.561929422632629,0.105777475612809,0.0976094807836432,0.100050164097828,0.0493271738501319,0.0303053011871594,0.0704244470173915,0.561804243976503,0.585548258828762,0.587588967836651,0.569440902299203,0.587840549624796,0.555217560155081,0.0938984831650933,0.0911068970866375,0.0844582913272548,0.0448531704063359,0.045712745824181,0.0418323691401857,0.53306920161121,0.575215711894483,0.566134941121169,0.546033709540249,0.580161132410023,0.548505697677533,0.0828246755144946,0.085163014814404,0.0998766536920988,0.0343118691611925,0.0391835743808429,0.0266316052965818,0.50967679170784,0.550699630585842,0.530087372681677,0.522626516781296,0.565134261356765,0.541734113674461,0.0729237927369824,0.0814273234393579,0.132892879815923,0.0355385509874369,0.0342974278805805,0.0513993251583688,0.488183926090807,0.528719023482871,0.494523299544239,0.499219324022343,0.54531439463177,0.532789701432601,0.064736258463866,0.0805199152919087,0.167627332581559,0.0278173551032158,0.0336634153960796,0.0398287646368133
Osmolality,SODIUM_BLOOD,sodium,0.527938870793454,0.0153961640717608,0.742671006784734,0.526830778221409,0.0416572708507314,0.666707642022824,0.0135938733040704,0.0714485772805441,0.161165629778505,0.0098433014041615,0.0002771684395007,0.0736131156627972,0.529342038501059,0.150731382922714,0.70750877204885,0.528732709129346,0.192947088274572,0.642633579358141,0.0127755603570706,0.117495007711601,0.131009201057474,0.0090712781662629,0.0026884295096397,0.0567072827132567,0.530901113731732,0.283681453646021,0.660933216047082,0.530845965693721,0.309537077180331,0.615884620841825,0.0118799934285743,0.0756625591776764,0.0976110671041274,0.0082330421695538,0.0047628648916346,0.0453017693836557,0.532460188962404,0.388384845885132,0.621739523454158,0.532959222258095,0.401674381403897,0.58913566232551,0.0110022114457063,0.0430719822603174,0.0645002005774013,0.0080536564293236,0.0058650345809402,0.0271654314848721,0.534019264193077,0.463711698685954,0.568385439422567,0.53507247882247,0.468128943224317,0.562386703809194,0.0101468310785359,0.0205921047974542,0.0325649677056998,0.0080953346228269,0.0062463888032147,0.0217730943694806,0.535802944527926,0.514173707319366,0.53176220969507,0.537185735386845,0.512768737197855,0.532280872003269,0.0093200223488949,0.008982987873328,0.013243215991372,0.0077306081477498,0.0061209455676194,0.0094730756070865,0.538372152261207,0.541378799561773,0.51677889797634,0.53929899195122,0.541121844135867,0.516473549021383,0.0085300975163655,0.0100246473559945,0.013483968998765,0.0061547861698396,0.0079593989069508,0.0102864754432262,0.541297779019601,0.560696321684737,0.510271183994364,0.541412248515595,0.558258214494634,0.512811706289997,0.0077882874947422,0.0135751844452213,0.0155369995855832,0.0052874841682287,0.0069565573377907,0.0103387295529743,0.543378518803116,0.572120313544568,0.513162869097768,0.543525505079969,0.568049009370805,0.514743392136285,0.0071096689072037,0.0155028180067958,0.0165953534712163,0.0046969658420232,0.0061477349752814,0.0125346960147544,0.545903710228179,0.577744843825372,0.518164454900307,0.545638761644344,0.573176987441083,0.519463096202129,0.0065140212807916,0.0160121065077375,0.0156618889591895,0.0040890698817402,0.0053648626472238,0.0114220285765653,0.548428901653242,0.580494485950378,0.523506597801902,0.547752018208719,0.5754012211962,0.524264890390889,0.0060259991644873,0.0155870966755052,0.0146976406083761,0.0037041402888559,0.0040318762837083,0.0106499182374322
Osmolality,UREA_BLOOD,bun,0.437154055839526,0.0158221350354286,0.553395832044059,0.436993496242931,0.0158280171476226,0.551892376145347,0.0029741345209455,7.14993419090813E-05,0.0081051793704034,0.0017456570601179,5.16401347024353E-05,0.003986601778299,0.470583862284597,0.155679549349764,0.573655957506473,0.470398249056948,0.155738150599814,0.572228111005324,0.0028073777988493,0.0006959075536968,0.0069666257914265,0.0015567499872338,0.0005054606025558,0.0036127882007299,0.507594831533508,0.297363576958034,0.595886845268067,0.507514641072522,0.297479646243143,0.594823371960854,0.0026243357194976,0.0012869121954579,0.0057219335852643,0.0015022496608447,0.0009507765553147,0.0034577442506888,0.544586365016642,0.41680067558128,0.618006864588278,0.544631033088096,0.416972693930956,0.617418632916384,0.0024441675668836,0.0017119079541099,0.0045158427743878,0.0016298938195291,0.0013008405988082,0.0025741688034056,0.581577898499776,0.512851463612727,0.64012688390849,0.58174742510367,0.513078263767941,0.640013893871914,0.0022675584853752,0.0019637516360094,0.0033898098684461,0.0015676683009256,0.0015513106649509,0.0016905933561224,0.618635816841334,0.589062194133643,0.662246903228702,0.618863817119244,0.589304331270505,0.662549469819871,0.0020954085848362,0.0020702632361817,0.0025229472897994,0.0015886863775814,0.0016627763841626,0.0011712871771312,0.655823757569519,0.650453197405624,0.684443480087358,0.655980209134818,0.650677518208648,0.685012906935433,0.0019289121424859,0.0020705161122736,0.0019237353382341,0.0014433284706749,0.0016577411871162,0.0008853966844044,0.692912081750071,0.701619049941546,0.70752037130006,0.693096601150393,0.701814035231886,0.707508781497209,0.0017696655708552,0.0020004835429966,0.0015927994375977,0.0013145678066884,0.0015937535680035,0.0010945229354122,0.730074073410801,0.746083976211305,0.730450669622348,0.730212993165967,0.746242201807878,0.730015875789499,0.001619808530391,0.0018882350605655,0.0017109139879612,0.0013265042689258,0.0014707977512377,0.0011614008234678,0.767236065071532,0.786292474593028,0.753257668161482,0.767329385181541,0.786409299269343,0.752541961355482,0.0014821917489991,0.0017542956021188,0.002214322170057,0.001185913742688,0.0013658213901359,0.0011651362460098,0.804398056732263,0.823848642712613,0.776190597347192,0.804445777197115,0.823921218327116,0.775671607115949,0.0013605345823209,0.001613756312485,0.0029504447728565,0.00104532321645,0.0012252880678713,0.0019353233375207
RBC_Indices,CH,ch,0.514137097479654,0.0133351081621571,0.566458340965868,0.515007727009396,0.0133392631574944,0.55729883159982,0.0049600732063803,0.0001172093777386,0.0907369287175631,0.0026017335828346,7.94473373102456E-05,0.0658154923401106,0.503704880285195,0.130315292257443,0.543316617483419,0.504237359421944,0.13035394529458,0.534519665042352,0.0046778851202358,0.0011409486160806,0.0695983979659849,0.0026755591761745,0.0007787789465548,0.0489087306622003,0.492113527846906,0.243910258437194,0.517298622092691,0.492270284324775,0.243972672864315,0.509209479978498,0.0043680141119141,0.0021105110216751,0.0463856899508574,0.0026184047809686,0.0014703747853986,0.0283636625822307,0.480522175408618,0.33090937786647,0.490355270096124,0.480303209227606,0.330975748920478,0.483899294914644,0.0040628622235319,0.0028081133263857,0.0242767649546852,0.0026306367329828,0.001985481762503,0.0100250843806676,0.468591861256494,0.38992367912508,0.458834320228176,0.468336134130437,0.389979079987815,0.458589109850791,0.0037635775127782,0.0032209046269114,0.0125349213310448,0.0023377781267106,0.0022086729534512,0.0082123102783367,0.456594852666204,0.42512375241102,0.411970403466835,0.456369059033267,0.425161302907859,0.413413222409565,0.0034716776958327,0.0033934933298775,0.0134480544744569,0.0022590550585143,0.0022224605928095,0.0080267594548562,0.444597844075913,0.442510306856786,0.390990948730326,0.444401983936098,0.442529357403084,0.386482907510917,0.0031891911881478,0.0033895651618389,0.0172812101323194,0.0019644938448448,0.0021707232061085,0.0081652719772329,0.432600835485622,0.447479219476824,0.383710730834719,0.432434908838929,0.447608843404107,0.382761679126856,0.0029188523304789,0.0032683034510096,0.0120379618555282,0.0017924758720855,0.0019482162359216,0.0061494906332457,0.420516821706762,0.444373223974387,0.378623640530235,0.42046783374176,0.444628500717976,0.379040450742794,0.0026643613684127,0.0030762819629867,0.0086995912876324,0.0017074630878951,0.0023026056718811,0.0043627240276259,0.408364032523586,0.436219858359564,0.372029470941555,0.408500758644591,0.436524564415759,0.373348867441091,0.0024307011658373,0.002847891061683,0.0060149491371546,0.0020390763206323,0.002249815247561,0.003861445941101,0.396429349854677,0.424931624581365,0.366095037448852,0.396533683547422,0.425225582186981,0.367096847564077,0.0022244457501771,0.0026087682446561,0.0054344900420538,0.0016572560910643,0.0021195985067903,0.0032905119470756
RBC_Indices,HCT,hematocrit,0.697622988272587,0.0183462856025233,0.630489929446313,0.698050199066152,0.0183504083231066,0.631095096245262,0.0026510206143672,6.23017253019749E-05,0.0124180011158173,0.0019662995959182,5.65143150110803E-05,0.0062315026372372,0.682162737171761,0.179220608052628,0.611444224273835,0.682533740838669,0.179263539111949,0.612023240386021,0.0025064772345804,0.0006063032198874,0.0105349651255646,0.0018319043075942,0.0005472084802792,0.0056476571564496,0.664984680393066,0.33509184439937,0.590188142439554,0.66529323169702,0.335187546867119,0.590832289431309,0.0023467849255048,0.0011207705029417,0.0084616857204458,0.0016825762094567,0.0009920964749574,0.0048015935808422,0.647762026402525,0.453880505635145,0.569120435001662,0.648052722555371,0.454046291460958,0.569641338476596,0.0021882550570802,0.0014899783257583,0.0064271038901421,0.0015778453231642,0.0012785211722757,0.003973760309914,0.630381783108523,0.533737534905172,0.547958540365575,0.630812213413722,0.533994136226517,0.548450387521884,0.0020311598293219,0.0017076443106774,0.0044842064789783,0.0015423796126785,0.0014373576053532,0.0033920280242104,0.613168888013744,0.58055096360277,0.526897428149008,0.613571704272073,0.580918486549226,0.527259436567171,0.0018758597119237,0.0017977927824639,0.0028286843630724,0.0014321662261299,0.0014137820866302,0.0027409340663168,0.59597631631185,0.602774004306832,0.507047438469257,0.596331195130425,0.60320876570374,0.507845016366926,0.0017228402173562,0.00179396913149,0.0022037455654305,0.0013422762324664,0.0013750843874037,0.0015476689624636,0.578783744609955,0.608149182398269,0.520822053772204,0.579090685988776,0.60854743314649,0.521522301828691,0.001572767153591,0.0017267455862993,0.0020052968143331,0.0012523862388029,0.0013345670089207,0.0012753708335422,0.561591172908061,0.602441891859558,0.534634252077039,0.561850176847127,0.602793582185834,0.535199587290458,0.0014265707039763,0.001619561868306,0.0020053272146809,0.0011624962451394,0.0012177664949732,0.0011323794473097,0.544433762396366,0.589704359516875,0.548446450381873,0.544609667705478,0.590003624709173,0.548876872752224,0.0012855741039028,0.0014890216982638,0.0022038285528259,0.0011077674416759,0.0010945221423086,0.0012036796887608,0.52728986478511,0.572530165948124,0.55619503726333,0.527369158563829,0.572835025075036,0.556513224406339,0.0011516887291978,0.00134668908694,0.0024301578927944,0.0010665515386505,0.0009917241792035,0.001318313666064
RBC_Indices,HCT_HGB_RATIO,,-0.348983604589342,-0.0076768752004944,-0.318467895309174,-0.349909685217326,-0.0097482932252261,-0.322576765919912,0.0077308008464914,0.0069936069247318,0.0441707193465122,0.0057954569033419,0.0001463852798281,0.0355425769680615,-0.328740717216715,-0.0746989554480597,-0.315471533321295,-0.329520458850388,-0.0886714970353081,-0.319214602854458,0.0073312888225026,0.0471022696396691,0.0340171560650656,0.0055336017389851,0.001417919845266,0.0229417363861412,-0.30601456030272,-0.137996483448612,-0.311167100442589,-0.306865762887124,-0.150721241100627,-0.315478866115064,0.0068928110379622,0.0427394732340257,0.0237527631845292,0.0050085917230683,0.0025835255543086,0.0130466375674963,-0.283288403388726,-0.183152959450836,-0.308812951126008,-0.284211066923861,-0.191276673710835,-0.31174312937567,0.0064611666930446,0.0272893080474065,0.0165999834498643,0.0044835817071514,0.003417067480048,0.0120506353051073,-0.260562246474731,-0.209212425294496,-0.312364756721494,-0.261556370960597,-0.21349954602063,-0.308007392636277,0.0060378215351,0.0149076837444665,0.0170664577947905,0.0039585716912345,0.0041461074118468,0.0098968024447305,-0.237836089560737,-0.219012499722538,-0.286029749831191,-0.238901674997333,-0.220625407252225,-0.284365736879438,0.0056246498173913,0.0074965110222669,0.009819387566459,0.0038100708369473,0.0046930226109703,0.0056512967159347,-0.215109932646742,-0.215691696179285,-0.246836639184969,-0.216246979034069,-0.216509307359557,-0.246790695331823,0.0052240659520145,0.0054720217342794,0.0072510594228149,0.0036957561705335,0.0037293718093912,0.0053708215969592,-0.192383775732747,-0.203730113775494,-0.208345974266318,-0.193592283070805,-0.204637960735092,-0.205478163742926,0.0048391969786182,0.006453013369594,0.0087952561381249,0.0035968440983214,0.0036362920941383,0.0054049370019706,-0.169657618818753,-0.187361731044333,-0.168271382470327,-0.170937587107541,-0.187676397751175,-0.163529329282151,0.0044741001943286,0.0074282443798361,0.0114429448347172,0.0030463026497676,0.0034772017356847,0.0054708239748807,-0.147676236930745,-0.167965671469391,-0.12662566036879,-0.148282891144277,-0.167476380813019,-0.122478632756599,0.004134017479894,0.0078565758204779,0.0126846071311105,0.0022304486187004,0.0032272629131657,0.0074973876409541,-0.125174197419112,-0.145766939492158,-0.085455951774572,-0.125628195181013,-0.145255279111705,-0.0852906382384617,0.0038256256120275,0.0078434828384725,0.009728524669412,0.0020414886799931,0.0028942415982262,0.0088531646059002
RBC_Indices,HDW,hdw,-0.31580429600822,-0.008393894741817,0.17599023447962,-0.315209380904834,-0.00838602616528,0.046026499774313,0.0084148573272398,0.0001924844374786,0.197422974724304,0.0034941746966767,9.05031720059984E-05,0.143115420715072,-0.309453801010662,-0.0820456769773584,0.0793479577947211,-0.309256671882622,-0.0819714174728367,-0.0165677974452921,0.007951665865605,0.0018742760545555,0.14596866116005,0.0036154746357773,0.0008864154104901,0.103399439104902,-0.302742739063492,-0.153692918196209,-0.039341556140207,-0.302642550746831,-0.153533270786682,-0.0861170165781868,0.0074452636444248,0.0034701667337063,0.0898171445066968,0.0037438008034258,0.0016337770686971,0.0563482483855752,-0.296328116419045,-0.208776440054964,-0.145383528407062,-0.29602842961104,-0.208514303961446,-0.155666235711082,0.0069493865858132,0.0046239703935118,0.0394500327082049,0.0033049510043862,0.0021632098700185,0.0174012977064533,-0.289913493774598,-0.246395083526446,-0.221138373419047,-0.289414308475249,-0.246013383079926,-0.225215454843976,0.0064664564941311,0.0053145937506024,0.0421237099610439,0.0032692914806369,0.0024182567081583,0.0468490685971879,-0.283255504982289,-0.269115972036237,-0.264192747568098,-0.282800187339458,-0.268601085440784,-0.24270826095311,0.0059996006324774,0.0056150292310709,0.0406829318627261,0.002749940245225,0.0024279322634147,0.0299769105420655,-0.276376377485054,-0.280665395835126,-0.261388694884798,-0.276186066203667,-0.280007839931224,-0.246193139476903,0.0055528747865657,0.00563013565061,0.0323593149983445,0.0023083340527941,0.0025665248558172,0.0275645494880089,-0.26995790759243,-0.284488008440404,-0.264025409386443,-0.269571945067876,-0.283681716706872,-0.254477013225447,0.0051315389045251,0.0054580820994685,0.0211949017408748,0.0028407398988194,0.002659530335616,0.0168415706817265,-0.262760277644964,-0.283211111867326,-0.261567845429024,-0.262957823932085,-0.282271261824163,-0.262250368492456,0.0047423651429803,0.0051768929027618,0.0129511460696649,0.0026992155041953,0.0028543126940647,0.0090493371346023,-0.256050440634085,-0.277797284110668,-0.266438580966205,-0.256343702796294,-0.277621226923463,-0.268684778051816,0.0043939077433847,0.0048449227194397,0.009553622448303,0.0024047284175178,0.002742075128709,0.0060549133338673,-0.249707149095766,-0.270675850579133,-0.268306751416025,-0.249729581660503,-0.270946576198481,-0.272548708909315,0.0040965700107188,0.0045061517431045,0.0151859057103256,0.0020621916946189,0.0028124215505039,0.0100326142159778
